feature,recall
"['PCE', 'TOTALSA', 'KORPROINDMISMEI', 'KORCPIALLMINMEI']",0
"['PCE', 'TOTALSA', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",0
"['PCE', 'TOTALSA', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",0
"['PCE', 'TOTALSA', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S']",0
"['PCE', 'TOTALSA', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",0.125
"['PCE', 'TOTALSA', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",0.125
"['PCE', 'NEWORDER', 'UMCSENT', 'AMBNS']",0.75
"['PCE', 'NEWORDER', 'UMCSENT', 'EXJPUS']",0
"['PCE', 'NEWORDER', 'UMCSENT', 'EXKOUS']",0.375
"['PCE', 'NEWORDER', 'UMCSENT', 'EXCHUS']",0
"['PCE', 'NEWORDER', 'UMCSENT', 'T10Y2YM']",0
"['PCE', 'NEWORDER', 'UMCSENT', 'XTEXVA01CNM667S']",0.375
"['PCE', 'NEWORDER', 'UMCSENT', 'GACDFSA066MSFRBPHI']",0.125
"['PCE', 'NEWORDER', 'UMCSENT', 'XTIMVA01KRM667S']",0.875
"['PCE', 'NEWORDER', 'UMCSENT', 'KORPROINDMISMEI']",0
"['PCE', 'NEWORDER', 'UMCSENT', 'KORCPIALLMINMEI']",0
"['PCE', 'NEWORDER', 'UMCSENT', 'LRUNTTTTKRM156S']",0.25
"['PCE', 'NEWORDER', 'UMCSENT', 'IR3TCD01KRM156N']",0.75
"['PCE', 'NEWORDER', 'AMBNS', 'EXJPUS']",0.375
"['PCE', 'NEWORDER', 'AMBNS', 'EXKOUS']",0
"['PCE', 'NEWORDER', 'AMBNS', 'EXCHUS']",0
"['PCE', 'NEWORDER', 'AMBNS', 'T10Y2YM']",0
"['PCE', 'NEWORDER', 'AMBNS', 'XTEXVA01CNM667S']",0
"['PCE', 'NEWORDER', 'AMBNS', 'GACDFSA066MSFRBPHI']",0
"['PCE', 'NEWORDER', 'AMBNS', 'XTIMVA01KRM667S']",0.125
"['PCE', 'NEWORDER', 'AMBNS', 'KORPROINDMISMEI']",0
"['PCE', 'NEWORDER', 'AMBNS', 'KORCPIALLMINMEI']",0
"['PCE', 'NEWORDER', 'AMBNS', 'LRUNTTTTKRM156S']",0
"['PCE', 'NEWORDER', 'AMBNS', 'IR3TCD01KRM156N']",0.25
"['PCE', 'NEWORDER', 'EXJPUS', 'EXKOUS']",0
"['PCE', 'NEWORDER', 'EXJPUS', 'EXCHUS']",0
"['PCE', 'NEWORDER', 'EXJPUS', 'T10Y2YM']",0
"['PCE', 'NEWORDER', 'EXJPUS', 'XTEXVA01CNM667S']",0
"['PCE', 'NEWORDER', 'EXJPUS', 'GACDFSA066MSFRBPHI']",0
"['PCE', 'NEWORDER', 'EXJPUS', 'XTIMVA01KRM667S']",0.125
"['PCE', 'NEWORDER', 'EXJPUS', 'KORPROINDMISMEI']",0
"['PCE', 'NEWORDER', 'EXJPUS', 'KORCPIALLMINMEI']",0
"['PCE', 'NEWORDER', 'EXJPUS', 'LRUNTTTTKRM156S']",0
"['PCE', 'NEWORDER', 'EXJPUS', 'IR3TCD01KRM156N']",0
"['PCE', 'NEWORDER', 'EXKOUS', 'EXCHUS']",0
"['PCE', 'NEWORDER', 'EXKOUS', 'T10Y2YM']",0
"['PCE', 'NEWORDER', 'EXKOUS', 'XTEXVA01CNM667S']",0.375
"['PCE', 'NEWORDER', 'EXKOUS', 'GACDFSA066MSFRBPHI']",0.125
"['PCE', 'NEWORDER', 'EXKOUS', 'XTIMVA01KRM667S']",0.125
"['PCE', 'NEWORDER', 'EXKOUS', 'KORPROINDMISMEI']",0
"['PCE', 'NEWORDER', 'EXKOUS', 'KORCPIALLMINMEI']",0
"['PCE', 'NEWORDER', 'EXKOUS', 'LRUNTTTTKRM156S']",0
"['PCE', 'NEWORDER', 'EXKOUS', 'IR3TCD01KRM156N']",0.5
"['PCE', 'NEWORDER', 'EXCHUS', 'T10Y2YM']",0
"['PCE', 'NEWORDER', 'EXCHUS', 'XTEXVA01CNM667S']",0
"['PCE', 'NEWORDER', 'EXCHUS', 'GACDFSA066MSFRBPHI']",0
"['PCE', 'NEWORDER', 'EXCHUS', 'XTIMVA01KRM667S']",0.25
"['PCE', 'NEWORDER', 'EXCHUS', 'KORPROINDMISMEI']",0
"['PCE', 'NEWORDER', 'EXCHUS', 'KORCPIALLMINMEI']",0
"['PCE', 'NEWORDER', 'EXCHUS', 'LRUNTTTTKRM156S']",0
"['PCE', 'NEWORDER', 'EXCHUS', 'IR3TCD01KRM156N']",0.125
"['PCE', 'NEWORDER', 'T10Y2YM', 'XTEXVA01CNM667S']",0
"['PCE', 'NEWORDER', 'T10Y2YM', 'GACDFSA066MSFRBPHI']",0
"['PCE', 'NEWORDER', 'T10Y2YM', 'XTIMVA01KRM667S']",0.125
"['PCE', 'NEWORDER', 'T10Y2YM', 'KORPROINDMISMEI']",0
"['PCE', 'NEWORDER', 'T10Y2YM', 'KORCPIALLMINMEI']",0
"['PCE', 'NEWORDER', 'T10Y2YM', 'LRUNTTTTKRM156S']",0
"['PCE', 'NEWORDER', 'T10Y2YM', 'IR3TCD01KRM156N']",0
"['PCE', 'NEWORDER', 'XTEXVA01CNM667S', 'GACDFSA066MSFRBPHI']",0
"['PCE', 'NEWORDER', 'XTEXVA01CNM667S', 'XTIMVA01KRM667S']",0
"['PCE', 'NEWORDER', 'XTEXVA01CNM667S', 'KORPROINDMISMEI']",0
"['PCE', 'NEWORDER', 'XTEXVA01CNM667S', 'KORCPIALLMINMEI']",0
"['PCE', 'NEWORDER', 'XTEXVA01CNM667S', 'LRUNTTTTKRM156S']",0
"['PCE', 'NEWORDER', 'XTEXVA01CNM667S', 'IR3TCD01KRM156N']",0
"['PCE', 'NEWORDER', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S']",0
"['PCE', 'NEWORDER', 'GACDFSA066MSFRBPHI', 'KORPROINDMISMEI']",0
"['PCE', 'NEWORDER', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",0
"['PCE', 'NEWORDER', 'GACDFSA066MSFRBPHI', 'LRUNTTTTKRM156S']",0
"['PCE', 'NEWORDER', 'GACDFSA066MSFRBPHI', 'IR3TCD01KRM156N']",0.125
"['PCE', 'NEWORDER', 'XTIMVA01KRM667S', 'KORPROINDMISMEI']",0
"['PCE', 'NEWORDER', 'XTIMVA01KRM667S', 'KORCPIALLMINMEI']",0
"['PCE', 'NEWORDER', 'XTIMVA01KRM667S', 'LRUNTTTTKRM156S']",0.125
"['PCE', 'NEWORDER', 'XTIMVA01KRM667S', 'IR3TCD01KRM156N']",0.375
"['PCE', 'NEWORDER', 'KORPROINDMISMEI', 'KORCPIALLMINMEI']",0
"['PCE', 'NEWORDER', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",0
"['PCE', 'NEWORDER', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",0
"['PCE', 'NEWORDER', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S']",0
"['PCE', 'NEWORDER', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",0
"['PCE', 'NEWORDER', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",0.125
"['PCE', 'UMCSENT', 'AMBNS', 'EXJPUS']",0
"['PCE', 'UMCSENT', 'AMBNS', 'EXKOUS']",0.375
"['PCE', 'UMCSENT', 'AMBNS', 'EXCHUS']",0.875
"['PCE', 'UMCSENT', 'AMBNS', 'T10Y2YM']",0
"['PCE', 'UMCSENT', 'AMBNS', 'XTEXVA01CNM667S']",0.625
"['PCE', 'UMCSENT', 'AMBNS', 'GACDFSA066MSFRBPHI']",0.125
"['PCE', 'UMCSENT', 'AMBNS', 'XTIMVA01KRM667S']",0.875
"['PCE', 'UMCSENT', 'AMBNS', 'KORPROINDMISMEI']",0
"['PCE', 'UMCSENT', 'AMBNS', 'KORCPIALLMINMEI']",0
"['PCE', 'UMCSENT', 'AMBNS', 'LRUNTTTTKRM156S']",0.625
"['PCE', 'UMCSENT', 'AMBNS', 'IR3TCD01KRM156N']",1
"['PCE', 'UMCSENT', 'EXJPUS', 'EXKOUS']",0
"['PCE', 'UMCSENT', 'EXJPUS', 'EXCHUS']",0
"['PCE', 'UMCSENT', 'EXJPUS', 'T10Y2YM']",0
"['PCE', 'UMCSENT', 'EXJPUS', 'XTEXVA01CNM667S']",0
"['PCE', 'UMCSENT', 'EXJPUS', 'GACDFSA066MSFRBPHI']",0
"['PCE', 'UMCSENT', 'EXJPUS', 'XTIMVA01KRM667S']",0.375
"['PCE', 'UMCSENT', 'EXJPUS', 'KORPROINDMISMEI']",0
"['PCE', 'UMCSENT', 'EXJPUS', 'KORCPIALLMINMEI']",0
"['PCE', 'UMCSENT', 'EXJPUS', 'LRUNTTTTKRM156S']",0
"['PCE', 'UMCSENT', 'EXJPUS', 'IR3TCD01KRM156N']",0
"['PCE', 'UMCSENT', 'EXKOUS', 'EXCHUS']",0.5
"['PCE', 'UMCSENT', 'EXKOUS', 'T10Y2YM']",0
"['PCE', 'UMCSENT', 'EXKOUS', 'XTEXVA01CNM667S']",0.375
"['PCE', 'UMCSENT', 'EXKOUS', 'GACDFSA066MSFRBPHI']",0.25
"['PCE', 'UMCSENT', 'EXKOUS', 'XTIMVA01KRM667S']",1
"['PCE', 'UMCSENT', 'EXKOUS', 'KORPROINDMISMEI']",0.125
"['PCE', 'UMCSENT', 'EXKOUS', 'KORCPIALLMINMEI']",0
"['PCE', 'UMCSENT', 'EXKOUS', 'LRUNTTTTKRM156S']",0.75
"['PCE', 'UMCSENT', 'EXKOUS', 'IR3TCD01KRM156N']",0.875
"['PCE', 'UMCSENT', 'EXCHUS', 'T10Y2YM']",0
"['PCE', 'UMCSENT', 'EXCHUS', 'XTEXVA01CNM667S']",0
"['PCE', 'UMCSENT', 'EXCHUS', 'GACDFSA066MSFRBPHI']",0
"['PCE', 'UMCSENT', 'EXCHUS', 'XTIMVA01KRM667S']",0.375
"['PCE', 'UMCSENT', 'EXCHUS', 'KORPROINDMISMEI']",0
"['PCE', 'UMCSENT', 'EXCHUS', 'KORCPIALLMINMEI']",0
"['PCE', 'UMCSENT', 'EXCHUS', 'LRUNTTTTKRM156S']",0.125
"['PCE', 'UMCSENT', 'EXCHUS', 'IR3TCD01KRM156N']",0.5
"['PCE', 'UMCSENT', 'T10Y2YM', 'XTEXVA01CNM667S']",0
"['PCE', 'UMCSENT', 'T10Y2YM', 'GACDFSA066MSFRBPHI']",0
"['PCE', 'UMCSENT', 'T10Y2YM', 'XTIMVA01KRM667S']",0.125
"['PCE', 'UMCSENT', 'T10Y2YM', 'KORPROINDMISMEI']",0
"['PCE', 'UMCSENT', 'T10Y2YM', 'KORCPIALLMINMEI']",0
"['PCE', 'UMCSENT', 'T10Y2YM', 'LRUNTTTTKRM156S']",0
"['PCE', 'UMCSENT', 'T10Y2YM', 'IR3TCD01KRM156N']",0
"['PCE', 'UMCSENT', 'XTEXVA01CNM667S', 'GACDFSA066MSFRBPHI']",0
"['PCE', 'UMCSENT', 'XTEXVA01CNM667S', 'XTIMVA01KRM667S']",0.5
"['PCE', 'UMCSENT', 'XTEXVA01CNM667S', 'KORPROINDMISMEI']",0
"['PCE', 'UMCSENT', 'XTEXVA01CNM667S', 'KORCPIALLMINMEI']",0
"['PCE', 'UMCSENT', 'XTEXVA01CNM667S', 'LRUNTTTTKRM156S']",0
"['PCE', 'UMCSENT', 'XTEXVA01CNM667S', 'IR3TCD01KRM156N']",0
"['PCE', 'UMCSENT', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S']",0.25
"['PCE', 'UMCSENT', 'GACDFSA066MSFRBPHI', 'KORPROINDMISMEI']",0
"['PCE', 'UMCSENT', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",0
"['PCE', 'UMCSENT', 'GACDFSA066MSFRBPHI', 'LRUNTTTTKRM156S']",0
"['PCE', 'UMCSENT', 'GACDFSA066MSFRBPHI', 'IR3TCD01KRM156N']",0.25
"['PCE', 'UMCSENT', 'XTIMVA01KRM667S', 'KORPROINDMISMEI']",0
"['PCE', 'UMCSENT', 'XTIMVA01KRM667S', 'KORCPIALLMINMEI']",0
"['PCE', 'UMCSENT', 'XTIMVA01KRM667S', 'LRUNTTTTKRM156S']",0.875
"['PCE', 'UMCSENT', 'XTIMVA01KRM667S', 'IR3TCD01KRM156N']",0.875
"['PCE', 'UMCSENT', 'KORPROINDMISMEI', 'KORCPIALLMINMEI']",0
"['PCE', 'UMCSENT', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",0
"['PCE', 'UMCSENT', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",0
"['PCE', 'UMCSENT', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S']",0
"['PCE', 'UMCSENT', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",0
"['PCE', 'UMCSENT', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",0.625
"['PCE', 'AMBNS', 'EXJPUS', 'EXKOUS']",0
"['PCE', 'AMBNS', 'EXJPUS', 'EXCHUS']",0
"['PCE', 'AMBNS', 'EXJPUS', 'T10Y2YM']",0
"['PCE', 'AMBNS', 'EXJPUS', 'XTEXVA01CNM667S']",0
"['PCE', 'AMBNS', 'EXJPUS', 'GACDFSA066MSFRBPHI']",0
"['PCE', 'AMBNS', 'EXJPUS', 'XTIMVA01KRM667S']",0.5
"['PCE', 'AMBNS', 'EXJPUS', 'KORPROINDMISMEI']",0
"['PCE', 'AMBNS', 'EXJPUS', 'KORCPIALLMINMEI']",0
"['PCE', 'AMBNS', 'EXJPUS', 'LRUNTTTTKRM156S']",0
"['PCE', 'AMBNS', 'EXJPUS', 'IR3TCD01KRM156N']",0.125
"['PCE', 'AMBNS', 'EXKOUS', 'EXCHUS']",0.125
"['PCE', 'AMBNS', 'EXKOUS', 'T10Y2YM']",0
"['PCE', 'AMBNS', 'EXKOUS', 'XTEXVA01CNM667S']",0.375
"['PCE', 'AMBNS', 'EXKOUS', 'GACDFSA066MSFRBPHI']",0.125
"['PCE', 'AMBNS', 'EXKOUS', 'XTIMVA01KRM667S']",0.25
"['PCE', 'AMBNS', 'EXKOUS', 'KORPROINDMISMEI']",0
"['PCE', 'AMBNS', 'EXKOUS', 'KORCPIALLMINMEI']",0
"['PCE', 'AMBNS', 'EXKOUS', 'LRUNTTTTKRM156S']",0
"['PCE', 'AMBNS', 'EXKOUS', 'IR3TCD01KRM156N']",0.875
"['PCE', 'AMBNS', 'EXCHUS', 'T10Y2YM']",0
"['PCE', 'AMBNS', 'EXCHUS', 'XTEXVA01CNM667S']",0
"['PCE', 'AMBNS', 'EXCHUS', 'GACDFSA066MSFRBPHI']",0
"['PCE', 'AMBNS', 'EXCHUS', 'XTIMVA01KRM667S']",0.25
"['PCE', 'AMBNS', 'EXCHUS', 'KORPROINDMISMEI']",0
"['PCE', 'AMBNS', 'EXCHUS', 'KORCPIALLMINMEI']",0
"['PCE', 'AMBNS', 'EXCHUS', 'LRUNTTTTKRM156S']",0.125
"['PCE', 'AMBNS', 'EXCHUS', 'IR3TCD01KRM156N']",0.5
"['PCE', 'AMBNS', 'T10Y2YM', 'XTEXVA01CNM667S']",0
"['PCE', 'AMBNS', 'T10Y2YM', 'GACDFSA066MSFRBPHI']",0
"['PCE', 'AMBNS', 'T10Y2YM', 'XTIMVA01KRM667S']",0
"['PCE', 'AMBNS', 'T10Y2YM', 'KORPROINDMISMEI']",0
"['PCE', 'AMBNS', 'T10Y2YM', 'KORCPIALLMINMEI']",0
"['PCE', 'AMBNS', 'T10Y2YM', 'LRUNTTTTKRM156S']",0
"['PCE', 'AMBNS', 'T10Y2YM', 'IR3TCD01KRM156N']",0
"['PCE', 'AMBNS', 'XTEXVA01CNM667S', 'GACDFSA066MSFRBPHI']",0
"['PCE', 'AMBNS', 'XTEXVA01CNM667S', 'XTIMVA01KRM667S']",0
"['PCE', 'AMBNS', 'XTEXVA01CNM667S', 'KORPROINDMISMEI']",0
"['PCE', 'AMBNS', 'XTEXVA01CNM667S', 'KORCPIALLMINMEI']",0
"['PCE', 'AMBNS', 'XTEXVA01CNM667S', 'LRUNTTTTKRM156S']",0
"['PCE', 'AMBNS', 'XTEXVA01CNM667S', 'IR3TCD01KRM156N']",0.375
"['PCE', 'AMBNS', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S']",0.25
"['PCE', 'AMBNS', 'GACDFSA066MSFRBPHI', 'KORPROINDMISMEI']",0
"['PCE', 'AMBNS', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",0
"['PCE', 'AMBNS', 'GACDFSA066MSFRBPHI', 'LRUNTTTTKRM156S']",0
"['PCE', 'AMBNS', 'GACDFSA066MSFRBPHI', 'IR3TCD01KRM156N']",0.25
"['PCE', 'AMBNS', 'XTIMVA01KRM667S', 'KORPROINDMISMEI']",0
"['PCE', 'AMBNS', 'XTIMVA01KRM667S', 'KORCPIALLMINMEI']",0
"['PCE', 'AMBNS', 'XTIMVA01KRM667S', 'LRUNTTTTKRM156S']",0.125
"['PCE', 'AMBNS', 'XTIMVA01KRM667S', 'IR3TCD01KRM156N']",0.875
"['PCE', 'AMBNS', 'KORPROINDMISMEI', 'KORCPIALLMINMEI']",0
"['PCE', 'AMBNS', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",0
"['PCE', 'AMBNS', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",0
"['PCE', 'AMBNS', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S']",0
"['PCE', 'AMBNS', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",0
"['PCE', 'AMBNS', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",0.375
"['PCE', 'EXJPUS', 'EXKOUS', 'EXCHUS']",0
"['PCE', 'EXJPUS', 'EXKOUS', 'T10Y2YM']",0
"['PCE', 'EXJPUS', 'EXKOUS', 'XTEXVA01CNM667S']",0
"['PCE', 'EXJPUS', 'EXKOUS', 'GACDFSA066MSFRBPHI']",0
"['PCE', 'EXJPUS', 'EXKOUS', 'XTIMVA01KRM667S']",0
"['PCE', 'EXJPUS', 'EXKOUS', 'KORPROINDMISMEI']",0
"['PCE', 'EXJPUS', 'EXKOUS', 'KORCPIALLMINMEI']",0
"['PCE', 'EXJPUS', 'EXKOUS', 'LRUNTTTTKRM156S']",0
"['PCE', 'EXJPUS', 'EXKOUS', 'IR3TCD01KRM156N']",0
"['PCE', 'EXJPUS', 'EXCHUS', 'T10Y2YM']",0
"['PCE', 'EXJPUS', 'EXCHUS', 'XTEXVA01CNM667S']",0
"['PCE', 'EXJPUS', 'EXCHUS', 'GACDFSA066MSFRBPHI']",0
"['PCE', 'EXJPUS', 'EXCHUS', 'XTIMVA01KRM667S']",0.125
"['PCE', 'EXJPUS', 'EXCHUS', 'KORPROINDMISMEI']",0
"['PCE', 'EXJPUS', 'EXCHUS', 'KORCPIALLMINMEI']",0
"['PCE', 'EXJPUS', 'EXCHUS', 'LRUNTTTTKRM156S']",0
"['PCE', 'EXJPUS', 'EXCHUS', 'IR3TCD01KRM156N']",0
"['PCE', 'EXJPUS', 'T10Y2YM', 'XTEXVA01CNM667S']",0
"['PCE', 'EXJPUS', 'T10Y2YM', 'GACDFSA066MSFRBPHI']",0
"['PCE', 'EXJPUS', 'T10Y2YM', 'XTIMVA01KRM667S']",0.125
"['PCE', 'EXJPUS', 'T10Y2YM', 'KORPROINDMISMEI']",0
"['PCE', 'EXJPUS', 'T10Y2YM', 'KORCPIALLMINMEI']",0
"['PCE', 'EXJPUS', 'T10Y2YM', 'LRUNTTTTKRM156S']",0
"['PCE', 'EXJPUS', 'T10Y2YM', 'IR3TCD01KRM156N']",0
"['PCE', 'EXJPUS', 'XTEXVA01CNM667S', 'GACDFSA066MSFRBPHI']",0
"['PCE', 'EXJPUS', 'XTEXVA01CNM667S', 'XTIMVA01KRM667S']",0.125
"['PCE', 'EXJPUS', 'XTEXVA01CNM667S', 'KORPROINDMISMEI']",0
"['PCE', 'EXJPUS', 'XTEXVA01CNM667S', 'KORCPIALLMINMEI']",0
"['PCE', 'EXJPUS', 'XTEXVA01CNM667S', 'LRUNTTTTKRM156S']",0
"['PCE', 'EXJPUS', 'XTEXVA01CNM667S', 'IR3TCD01KRM156N']",0
"['PCE', 'EXJPUS', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S']",0.125
"['PCE', 'EXJPUS', 'GACDFSA066MSFRBPHI', 'KORPROINDMISMEI']",0
"['PCE', 'EXJPUS', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",0
"['PCE', 'EXJPUS', 'GACDFSA066MSFRBPHI', 'LRUNTTTTKRM156S']",0
"['PCE', 'EXJPUS', 'GACDFSA066MSFRBPHI', 'IR3TCD01KRM156N']",0
"['PCE', 'EXJPUS', 'XTIMVA01KRM667S', 'KORPROINDMISMEI']",0
"['PCE', 'EXJPUS', 'XTIMVA01KRM667S', 'KORCPIALLMINMEI']",0
"['PCE', 'EXJPUS', 'XTIMVA01KRM667S', 'LRUNTTTTKRM156S']",0
"['PCE', 'EXJPUS', 'XTIMVA01KRM667S', 'IR3TCD01KRM156N']",0.125
"['PCE', 'EXJPUS', 'KORPROINDMISMEI', 'KORCPIALLMINMEI']",0
"['PCE', 'EXJPUS', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",0
"['PCE', 'EXJPUS', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",0
"['PCE', 'EXJPUS', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S']",0
"['PCE', 'EXJPUS', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",0
"['PCE', 'EXJPUS', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",0
"['PCE', 'EXKOUS', 'EXCHUS', 'T10Y2YM']",0
"['PCE', 'EXKOUS', 'EXCHUS', 'XTEXVA01CNM667S']",0.125
"['PCE', 'EXKOUS', 'EXCHUS', 'GACDFSA066MSFRBPHI']",0
"['PCE', 'EXKOUS', 'EXCHUS', 'XTIMVA01KRM667S']",0.25
"['PCE', 'EXKOUS', 'EXCHUS', 'KORPROINDMISMEI']",0
"['PCE', 'EXKOUS', 'EXCHUS', 'KORCPIALLMINMEI']",0
"['PCE', 'EXKOUS', 'EXCHUS', 'LRUNTTTTKRM156S']",0.25
"['PCE', 'EXKOUS', 'EXCHUS', 'IR3TCD01KRM156N']",0.375
"['PCE', 'EXKOUS', 'T10Y2YM', 'XTEXVA01CNM667S']",0
"['PCE', 'EXKOUS', 'T10Y2YM', 'GACDFSA066MSFRBPHI']",0
"['PCE', 'EXKOUS', 'T10Y2YM', 'XTIMVA01KRM667S']",0
"['PCE', 'EXKOUS', 'T10Y2YM', 'KORPROINDMISMEI']",0
"['PCE', 'EXKOUS', 'T10Y2YM', 'KORCPIALLMINMEI']",0
"['PCE', 'EXKOUS', 'T10Y2YM', 'LRUNTTTTKRM156S']",0
"['PCE', 'EXKOUS', 'T10Y2YM', 'IR3TCD01KRM156N']",0
"['PCE', 'EXKOUS', 'XTEXVA01CNM667S', 'GACDFSA066MSFRBPHI']",0.125
"['PCE', 'EXKOUS', 'XTEXVA01CNM667S', 'XTIMVA01KRM667S']",0.75
"['PCE', 'EXKOUS', 'XTEXVA01CNM667S', 'KORPROINDMISMEI']",0
"['PCE', 'EXKOUS', 'XTEXVA01CNM667S', 'KORCPIALLMINMEI']",0
"['PCE', 'EXKOUS', 'XTEXVA01CNM667S', 'LRUNTTTTKRM156S']",0
"['PCE', 'EXKOUS', 'XTEXVA01CNM667S', 'IR3TCD01KRM156N']",0.25
"['PCE', 'EXKOUS', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S']",0.25
"['PCE', 'EXKOUS', 'GACDFSA066MSFRBPHI', 'KORPROINDMISMEI']",0
"['PCE', 'EXKOUS', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",0
"['PCE', 'EXKOUS', 'GACDFSA066MSFRBPHI', 'LRUNTTTTKRM156S']",0
"['PCE', 'EXKOUS', 'GACDFSA066MSFRBPHI', 'IR3TCD01KRM156N']",0.25
"['PCE', 'EXKOUS', 'XTIMVA01KRM667S', 'KORPROINDMISMEI']",0
"['PCE', 'EXKOUS', 'XTIMVA01KRM667S', 'KORCPIALLMINMEI']",0
"['PCE', 'EXKOUS', 'XTIMVA01KRM667S', 'LRUNTTTTKRM156S']",0.25
"['PCE', 'EXKOUS', 'XTIMVA01KRM667S', 'IR3TCD01KRM156N']",0.75
"['PCE', 'EXKOUS', 'KORPROINDMISMEI', 'KORCPIALLMINMEI']",0
"['PCE', 'EXKOUS', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",0
"['PCE', 'EXKOUS', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",0
"['PCE', 'EXKOUS', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S']",0
"['PCE', 'EXKOUS', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",0
"['PCE', 'EXKOUS', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",0.625
"['PCE', 'EXCHUS', 'T10Y2YM', 'XTEXVA01CNM667S']",0
"['PCE', 'EXCHUS', 'T10Y2YM', 'GACDFSA066MSFRBPHI']",0
"['PCE', 'EXCHUS', 'T10Y2YM', 'XTIMVA01KRM667S']",0
"['PCE', 'EXCHUS', 'T10Y2YM', 'KORPROINDMISMEI']",0
"['PCE', 'EXCHUS', 'T10Y2YM', 'KORCPIALLMINMEI']",0
"['PCE', 'EXCHUS', 'T10Y2YM', 'LRUNTTTTKRM156S']",0
"['PCE', 'EXCHUS', 'T10Y2YM', 'IR3TCD01KRM156N']",0
"['PCE', 'EXCHUS', 'XTEXVA01CNM667S', 'GACDFSA066MSFRBPHI']",0
"['PCE', 'EXCHUS', 'XTEXVA01CNM667S', 'XTIMVA01KRM667S']",0.25
"['PCE', 'EXCHUS', 'XTEXVA01CNM667S', 'KORPROINDMISMEI']",0
"['PCE', 'EXCHUS', 'XTEXVA01CNM667S', 'KORCPIALLMINMEI']",0
"['PCE', 'EXCHUS', 'XTEXVA01CNM667S', 'LRUNTTTTKRM156S']",0
"['PCE', 'EXCHUS', 'XTEXVA01CNM667S', 'IR3TCD01KRM156N']",0.125
"['PCE', 'EXCHUS', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S']",0
"['PCE', 'EXCHUS', 'GACDFSA066MSFRBPHI', 'KORPROINDMISMEI']",0
"['PCE', 'EXCHUS', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",0
"['PCE', 'EXCHUS', 'GACDFSA066MSFRBPHI', 'LRUNTTTTKRM156S']",0
"['PCE', 'EXCHUS', 'GACDFSA066MSFRBPHI', 'IR3TCD01KRM156N']",0.125
"['PCE', 'EXCHUS', 'XTIMVA01KRM667S', 'KORPROINDMISMEI']",0
"['PCE', 'EXCHUS', 'XTIMVA01KRM667S', 'KORCPIALLMINMEI']",0
"['PCE', 'EXCHUS', 'XTIMVA01KRM667S', 'LRUNTTTTKRM156S']",0
"['PCE', 'EXCHUS', 'XTIMVA01KRM667S', 'IR3TCD01KRM156N']",0.125
"['PCE', 'EXCHUS', 'KORPROINDMISMEI', 'KORCPIALLMINMEI']",0
"['PCE', 'EXCHUS', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",0
"['PCE', 'EXCHUS', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",0
"['PCE', 'EXCHUS', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S']",0
